starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:16:25 2014	1395846985	0	635	635	635
Wed Mar 26 18:16:25 2014	1395846985	0	636	636	635
Wed Mar 26 18:16:23 2014	1395846983	0	636	636	635
Wed Mar 26 18:16:25 2014	1395846985	0	638	638	637
Wed Mar 26 18:16:22 2014	1395846982	2	642	643	641
Wed Mar 26 18:16:23 2014	1395846983	0	645	645	645
Wed Mar 26 18:16:23 2014	1395846983	0	650	650	646
Wed Mar 26 18:16:22 2014	1395846982	1	650	652	648
Wed Mar 26 18:16:23 2014	1395846983	0	652	652	651
Wed Mar 26 18:16:22 2014	1395846982	2	652	653	651
Wed Mar 26 18:16:25 2014	1395846985	0	654	654	651
Wed Mar 26 18:16:22 2014	1395846982	2	661	664	661
Wed Mar 26 18:16:24 2014	1395846984	0	669	669	668
Wed Mar 26 18:16:23 2014	1395846983	0	671	671	671
Wed Mar 26 18:16:24 2014	1395846984	0	671	671	671
Wed Mar 26 18:16:25 2014	1395846985	0	674	674	674
Wed Mar 26 18:16:24 2014	1395846984	0	675	675	674
Wed Mar 26 18:16:25 2014	1395846985	0	678	678	677
Wed Mar 26 18:16:22 2014	1395846982	0	684	684	683
Wed Mar 26 18:16:22 2014	1395846982	3	682	685	682
Wed Mar 26 18:16:23 2014	1395846983	0	687	687	687
Wed Mar 26 18:16:22 2014	1395846982	0	688	688	687
Wed Mar 26 18:16:25 2014	1395846985	0	688	688	685
Wed Mar 26 18:16:22 2014	1395846982	0	692	692	692
Wed Mar 26 18:16:24 2014	1395846984	0	695	695	693
Wed Mar 26 18:16:22 2014	1395846982	1	696	698	694
Wed Mar 26 18:16:24 2014	1395846984	0	699	699	696
Wed Mar 26 18:16:24 2014	1395846984	0	701	701	700
Wed Mar 26 18:16:24 2014	1395846984	0	706	706	704
Wed Mar 26 18:16:23 2014	1395846983	0	707	707	707
Wed Mar 26 18:16:24 2014	1395846984	0	709	709	708
Wed Mar 26 18:16:24 2014	1395846984	0	710	710	709
Wed Mar 26 18:16:24 2014	1395846984	0	712	712	710
Wed Mar 26 18:16:22 2014	1395846982	0	712	713	712
Wed Mar 26 18:16:22 2014	1395846982	0	718	718	717
Wed Mar 26 18:16:24 2014	1395846984	0	719	719	718
Wed Mar 26 18:16:24 2014	1395846984	0	720	720	718
Wed Mar 26 18:16:23 2014	1395846983	0	723	723	723
Wed Mar 26 18:16:25 2014	1395846985	0	725	725	724
Wed Mar 26 18:16:24 2014	1395846984	0	729	729	729
Wed Mar 26 18:16:24 2014	1395846984	0	737	737	737
Wed Mar 26 18:16:22 2014	1395846982	1	736	737	732
Wed Mar 26 18:16:25 2014	1395846985	0	744	744	743
Wed Mar 26 18:16:23 2014	1395846983	0	751	751	749
Wed Mar 26 18:16:23 2014	1395846983	0	752	752	752
Wed Mar 26 18:16:22 2014	1395846982	3	754	757	752
Wed Mar 26 18:16:22 2014	1395846982	0	760	760	760
Wed Mar 26 18:16:23 2014	1395846983	0	767	767	766
Wed Mar 26 18:16:22 2014	1395846982	2	765	767	764
Wed Mar 26 18:16:22 2014	1395846982	2	769	771	766
Wed Mar 26 18:16:24 2014	1395846984	0	778	778	777
Wed Mar 26 18:16:24 2014	1395846984	0	778	778	777
Wed Mar 26 18:16:24 2014	1395846984	0	803	803	802
Wed Mar 26 18:16:23 2014	1395846983	0	808	808	807
Wed Mar 26 18:16:22 2014	1395846982	2	806	809	805
Wed Mar 26 18:16:23 2014	1395846983	0	809	809	808
Wed Mar 26 18:16:23 2014	1395846983	0	810	810	809
Wed Mar 26 18:16:24 2014	1395846984	0	812	812	811
Wed Mar 26 18:16:22 2014	1395846982	2	814	816	814
Wed Mar 26 18:16:22 2014	1395846982	0	817	817	816
Wed Mar 26 18:16:22 2014	1395846982	3	820	823	819
Wed Mar 26 18:16:22 2014	1395846982	2	829	831	828
Wed Mar 26 18:16:23 2014	1395846983	0	837	837	834
Wed Mar 26 18:16:25 2014	1395846985	0	838	838	837
Wed Mar 26 18:16:22 2014	1395846982	2	837	839	834
Wed Mar 26 18:16:23 2014	1395846983	0	843	843	838
Wed Mar 26 18:16:25 2014	1395846985	0	845	845	842
Wed Mar 26 18:16:25 2014	1395846985	0	852	852	852
Wed Mar 26 18:16:22 2014	1395846982	0	854	854	854
Wed Mar 26 18:16:24 2014	1395846984	0	856	856	855
Wed Mar 26 18:16:25 2014	1395846985	0	857	857	855
Wed Mar 26 18:16:22 2014	1395846982	2	856	858	854
Wed Mar 26 18:16:23 2014	1395846983	0	859	859	859
Wed Mar 26 18:16:22 2014	1395846982	0	872	872	871
